[2024-12-26T05:53:32.557Z]  INFO: Util: Attempting to update return record for book: 'The Psychology of Money' by user: 'arthur_morgan'
[2024-12-26T05:53:32.559Z]  INFO: Util: Book 'The Psychology of Money' has been successfully returned by user 'arthur_morgan'
[2024-12-26T05:53:32.562Z]  INFO: Util: Successfully deleted record for user: arthur_morgan with book title: The Psychology of Money
[2024-12-26T05:53:32.562Z]  INFO: Record deleted successfully for user 'arthur_morgan' with book title 'The Psychology of Money'
[2024-12-26T05:53:46.526Z]  INFO: Attempting to delete record for user: arthur_morgan and book title: The Psychology of Money
[2024-12-26T05:53:46.526Z]  INFO: Util: Attempting to delete record for user: arthur_morgan with book title: The Psychology of Money
[2024-12-26T05:53:46.526Z]  INFO: Util: Attempting to find record for user: arthur_morgan with book title: The Psychology of Money
[2024-12-26T05:53:46.528Z]  INFO: Util: Successfully retrieved record for user: arthur_morgan with book title: The Psychology of Money
[2024-12-26T05:53:46.528Z]  ERROR: Util: Error while deleting record - Cannot read properties of null (reading 'bookWithUser')
[2024-12-26T05:53:46.528Z]  ERROR: Error occurred while deleting record for user: arthur_morgan and book title: The Psychology of Money - Error while deleting record - Cannot read properties of null (reading 'bookWithUser')
[2024-12-26T05:56:57.831Z]  INFO: Database Connected
[2024-12-26T05:56:57.835Z]  INFO: Server is Initialized
[2024-12-26T05:58:08.250Z]  INFO: Database Connected
[2024-12-26T05:58:08.254Z]  INFO: Server is Initialized
[2024-12-26T05:58:45.969Z]  INFO: Database Connected
[2024-12-26T05:58:45.971Z]  INFO: Server is Initialized
[2024-12-26T06:00:15.224Z]  INFO: Database Connected
[2024-12-26T06:00:15.225Z]  INFO: Server is Initialized
[2024-12-26T06:00:38.533Z]  INFO: Database Connected
[2024-12-26T06:00:38.537Z]  INFO: Server is Initialized
[2024-12-26T06:01:01.002Z]  INFO: Database Connected
[2024-12-26T06:01:01.004Z]  INFO: Server is Initialized
[2024-12-26T06:01:08.081Z]  INFO: Database Connected
[2024-12-26T06:01:08.083Z]  INFO: Server is Initialized
[2024-12-26T06:04:01.536Z]  INFO: Database Connected
[2024-12-26T06:04:01.537Z]  INFO: Server is Initialized
[2024-12-26T06:04:24.249Z]  INFO: Attempting to add a new record
[2024-12-26T06:04:24.249Z]  INFO: Util: Attempting to fetch user with username: arthur_morgan
[2024-12-26T06:04:24.260Z]  INFO: Util: Successfully fetched user with username: arthur_morgan
[2024-12-26T06:04:24.260Z]  INFO: Util: Attempting to fetch book by title: Ikigai
[2024-12-26T06:04:24.262Z]  INFO: Util: Book with title 'Ikigai' successfully fetched
[2024-12-26T06:04:24.263Z]  INFO: Util: Attempting to find records for user: arthur_morgan
[2024-12-26T06:04:24.264Z]  INFO: Util: Successfully retrieved records for user: arthur_morgan
[2024-12-26T06:04:24.265Z]  INFO: Util: Attempting to find record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:04:24.266Z]  INFO: Util: Successfully retrieved record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:04:24.266Z]  INFO: Util: Attempting to add a new record for user: arthur_morgan and book: Ikigai
[2024-12-26T06:04:24.267Z]  INFO: Util: Attempting to fetch book by title: Ikigai
[2024-12-26T06:04:24.269Z]  INFO: Util: Book with title 'Ikigai' successfully fetched
[2024-12-26T06:04:24.283Z]  INFO: Util: Attempting to update borrow record for user: arthur_morgan
[2024-12-26T06:04:24.292Z]  INFO: Util: User arthur_morgan successfully updated with borrowed book: 'Ikigai'
[2024-12-26T06:04:24.292Z]  INFO: Util: Attempting to update borrow record for book: 'Ikigai' by user: 'arthur_morgan'
[2024-12-26T06:04:24.295Z]  INFO: Util: Book 'Ikigai' has been successfully borrowed by user 'arthur_morgan'
[2024-12-26T06:04:24.295Z]  INFO: Util: Successfully added a new record for user: arthur_morgan and book: Ikigai
[2024-12-26T06:04:24.295Z]  INFO: Record successfully added
[2024-12-26T06:04:38.492Z]  INFO: Attempting to delete record for user: arthur_morgan and book title: Ikigai
[2024-12-26T06:04:38.496Z]  ERROR: Could not Delete the record because user with username 'arthur_morgan' still has book with title 'Ikigai'
[2024-12-26T06:06:58.074Z]  INFO: Attempting to find record by username: arthur_morgan and book title: Ikigai
[2024-12-26T06:06:58.075Z]  INFO: Util: Attempting to find record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:06:58.080Z]  INFO: Util: Successfully retrieved record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:06:58.080Z]  INFO: Record found for user 'arthur_morgan' with book title 'Ikigai'
[2024-12-26T06:07:11.293Z]  INFO: Attempting to find records by book title: Ikigai
[2024-12-26T06:07:11.293Z]  INFO: Util: Attempting to find records for book title: Ikigai
[2024-12-26T06:07:11.299Z]  INFO: Util: Successfully retrieved records for book title: Ikigai
[2024-12-26T06:07:11.300Z]  INFO: Records found for book with title: 'Ikigai'
[2024-12-26T06:07:26.388Z]  INFO: Attempting to update borrow record for user: arthur_morgan and book title: Ikigai
[2024-12-26T06:07:26.389Z]  INFO: Util: Attempting to find record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:07:26.395Z]  INFO: Util: Successfully retrieved record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:07:26.395Z]  INFO: User 'arthur_morgan' still has the book 'Ikigai'
[2024-12-26T06:07:49.163Z]  INFO: Attempting to update return record for user: arthur_morgan and book title: Ikigai
[2024-12-26T06:07:49.163Z]  INFO: Util: Attempting to find record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:07:49.168Z]  INFO: Util: Successfully retrieved record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:07:49.169Z]  INFO: Util: Attempting to update return record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:07:49.219Z]  INFO: Util: Attempting to update return record for user: arthur_morgan
[2024-12-26T06:07:49.224Z]  INFO: Util: User arthur_morgan has successfully returned the book
[2024-12-26T06:07:49.225Z]  INFO: Util: Attempting to update return record for book: 'Ikigai' by user: 'arthur_morgan'
[2024-12-26T06:07:49.230Z]  INFO: Util: Book 'Ikigai' has been successfully returned by user 'arthur_morgan'
[2024-12-26T06:07:49.231Z]  INFO: Util: Successfully updated return record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:07:49.231Z]  INFO: Record updated successfully for user 'arthur_morgan' with book title 'Ikigai'
[2024-12-26T06:07:58.402Z]  INFO: Attempting to delete record for user: arthur_morgan and book title: Ikigai
[2024-12-26T06:07:58.407Z]  INFO: Util: Attempting to delete record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:07:58.412Z]  INFO: Util: Successfully deleted record for user: arthur_morgan with book title: Ikigai
[2024-12-26T06:07:58.412Z]  INFO: Record deleted successfully for user 'arthur_morgan' with book title 'Ikigai'
[2024-12-26T06:10:34.362Z]  INFO: Database Connected
[2024-12-26T06:10:34.365Z]  INFO: Server is Initialized
[2024-12-26T06:15:59.944Z]  INFO: Database Connected
[2024-12-26T06:15:59.952Z]  INFO: Server is Initialized
[2024-12-26T06:16:29.645Z]  INFO: Database Connected
[2024-12-26T06:16:29.650Z]  INFO: Server is Initialized
[2024-12-26T06:16:30.646Z]  INFO: Attempting to delete book with title: 'Del The Psychology of Money'
[2024-12-26T06:16:30.648Z]  INFO: Util: Attempting to fetch book by title: Del The Psychology of Money
[2024-12-26T06:16:30.675Z]  INFO: Util: Book with title 'Del The Psychology of Money' successfully fetched
[2024-12-26T06:16:30.676Z]  ERROR: Could not delete the book with title 'Del The Psychology of Money' because it is borrowed by users
[2024-12-26T06:17:10.602Z]  INFO: Attempting to update return record for user: arthur_morga and book title: Del The Psychology of Money
[2024-12-26T06:17:10.603Z]  INFO: Util: Attempting to find record for user: arthur_morga with book title: Del The Psychology of Money
[2024-12-26T06:17:10.611Z]  INFO: Util: Successfully retrieved record for user: arthur_morga with book title: Del The Psychology of Money
[2024-12-26T06:17:10.612Z]  INFO: Util: Attempting to update return record for user: arthur_morga with book title: Del The Psychology of Money
[2024-12-26T06:17:10.635Z]  INFO: Util: Attempting to update return record for user: arthur_morga
[2024-12-26T06:17:10.642Z]  INFO: Util: User arthur_morga has successfully returned the book
[2024-12-26T06:17:10.642Z]  INFO: Util: Attempting to update return record for book: 'Del The Psychology of Money' by user: 'arthur_morga'
[2024-12-26T06:17:10.650Z]  INFO: Util: Book 'Del The Psychology of Money' has been successfully returned by user 'arthur_morga'
[2024-12-26T06:17:10.651Z]  INFO: Util: Successfully updated return record for user: arthur_morga with book title: Del The Psychology of Money
[2024-12-26T06:17:10.651Z]  INFO: Record updated successfully for user 'arthur_morga' with book title 'Del The Psychology of Money'
[2024-12-26T06:17:14.876Z]  INFO: Attempting to delete book with title: 'Del The Psychology of Money'
[2024-12-26T06:17:14.877Z]  INFO: Util: Attempting to fetch book by title: Del The Psychology of Money
[2024-12-26T06:17:14.882Z]  INFO: Util: Book with title 'Del The Psychology of Money' successfully fetched
[2024-12-26T06:17:14.883Z]  INFO: Util: Attempting to delete book with title: 'Del The Psychology of Money'
[2024-12-26T06:17:14.934Z]  INFO: Util: Book 'Del The Psychology of Money' deleted successfully
[2024-12-26T06:17:14.935Z]  INFO: Successfully deleted book with title: 'Del The Psychology of Money'
[2024-12-26T06:18:04.289Z]  INFO: Database Connected
[2024-12-26T06:18:04.293Z]  INFO: Server is Initialized
[2024-12-26T06:18:36.214Z]  INFO: Database Connected
[2024-12-26T06:18:36.217Z]  INFO: Server is Initialized
[2024-12-26T06:18:50.146Z]  INFO: Database Connected
[2024-12-26T06:18:50.149Z]  INFO: Server is Initialized
[2024-12-26T06:19:10.051Z]  INFO: Attempting to add a new record
[2024-12-26T06:19:10.052Z]  INFO: Util: Attempting to fetch user with username: arthur_morga
[2024-12-26T06:19:10.078Z]  INFO: Util: Successfully fetched user with username: arthur_morga
[2024-12-26T06:19:10.078Z]  INFO: Util: Attempting to fetch book by title: Ikigai
[2024-12-26T06:19:10.084Z]  INFO: Util: Book with title 'Ikigai' successfully fetched
[2024-12-26T06:19:10.085Z]  INFO: Util: Attempting to find records for user: arthur_morga
[2024-12-26T06:19:10.090Z]  INFO: Util: Successfully retrieved records for user: arthur_morga
[2024-12-26T06:19:10.091Z]  INFO: Util: Attempting to find record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:19:10.096Z]  INFO: Util: Successfully retrieved record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:19:10.097Z]  INFO: Util: Attempting to add a new record for user: arthur_morga and book: Ikigai
[2024-12-26T06:19:10.098Z]  INFO: Util: Attempting to fetch book by title: Ikigai
[2024-12-26T06:19:10.102Z]  INFO: Util: Book with title 'Ikigai' successfully fetched
[2024-12-26T06:19:10.168Z]  INFO: Util: Attempting to update borrow record for user: arthur_morga
[2024-12-26T06:19:10.186Z]  INFO: Util: User arthur_morga successfully updated with borrowed book: 'Ikigai'
[2024-12-26T06:19:10.186Z]  INFO: Util: Attempting to update borrow record for book: 'Ikigai' by user: 'arthur_morga'
[2024-12-26T06:19:10.193Z]  INFO: Util: Book 'Ikigai' has been successfully borrowed by user 'arthur_morga'
[2024-12-26T06:19:10.194Z]  INFO: Util: Successfully added a new record for user: arthur_morga and book: Ikigai
[2024-12-26T06:19:10.194Z]  INFO: Record successfully added
[2024-12-26T06:19:24.049Z]  INFO: Attempting to delete record for user: arthur_morga and book title: Ikigai
[2024-12-26T06:19:24.054Z]  ERROR: Could not Delete the record because user with username 'arthur_morga' still has book with title 'Ikigai'
[2024-12-26T06:19:35.226Z]  INFO: Attempting to delete record for user: arthur_morga and book title: Ikigai
[2024-12-26T06:19:35.232Z]  ERROR: Could not Delete the record because user with username 'arthur_morga' still has book with title 'Ikigai'
[2024-12-26T06:19:41.789Z]  INFO: Attempting to delete record for user: arthur_morgan and book title: Ikigai
[2024-12-26T06:19:41.793Z]  INFO: Record of user with username 'arthur_morgan' and book with title 'Ikigai' does not exist in the first place
[2024-12-26T06:19:45.142Z]  INFO: Attempting to delete record for user: arthur_morga and book title: Ikigai
[2024-12-26T06:19:45.148Z]  ERROR: Could not Delete the record because user with username 'arthur_morga' still has book with title 'Ikigai'
[2024-12-26T06:19:57.541Z]  INFO: Attempting to update return record for user: arthur_morga and book title: Ikigai
[2024-12-26T06:19:57.541Z]  INFO: Util: Attempting to find record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:19:57.547Z]  INFO: Util: Successfully retrieved record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:19:57.548Z]  INFO: Util: Attempting to update return record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:19:57.557Z]  INFO: Util: Attempting to update return record for user: arthur_morga
[2024-12-26T06:19:57.562Z]  INFO: Util: User arthur_morga has successfully returned the book
[2024-12-26T06:19:57.563Z]  INFO: Util: Attempting to update return record for book: 'Ikigai' by user: 'arthur_morga'
[2024-12-26T06:19:57.568Z]  INFO: Util: Book 'Ikigai' has been successfully returned by user 'arthur_morga'
[2024-12-26T06:19:57.568Z]  INFO: Util: Successfully updated return record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:19:57.568Z]  INFO: Record updated successfully for user 'arthur_morga' with book title 'Ikigai'
[2024-12-26T06:20:06.456Z]  INFO: Attempting to delete record for user: arthur_morga and book title: Ikigai
[2024-12-26T06:20:06.461Z]  INFO: Util: Attempting to delete record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:20:06.466Z]  INFO: Util: Successfully deleted record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:20:06.466Z]  INFO: Record deleted successfully for user 'arthur_morga' with book title 'Ikigai'
[2024-12-26T06:20:12.862Z]  INFO: Attempting to add a new record
[2024-12-26T06:20:12.862Z]  INFO: Util: Attempting to fetch user with username: arthur_morga
[2024-12-26T06:20:12.867Z]  INFO: Util: Successfully fetched user with username: arthur_morga
[2024-12-26T06:20:12.867Z]  INFO: Util: Attempting to fetch book by title: Ikigai
[2024-12-26T06:20:12.871Z]  INFO: Util: Book with title 'Ikigai' successfully fetched
[2024-12-26T06:20:12.871Z]  INFO: Util: Attempting to find records for user: arthur_morga
[2024-12-26T06:20:12.874Z]  INFO: Util: Successfully retrieved records for user: arthur_morga
[2024-12-26T06:20:12.874Z]  INFO: Util: Attempting to find record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:20:12.877Z]  INFO: Util: Successfully retrieved record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:20:12.877Z]  INFO: Util: Attempting to add a new record for user: arthur_morga and book: Ikigai
[2024-12-26T06:20:12.877Z]  INFO: Util: Attempting to fetch book by title: Ikigai
[2024-12-26T06:20:12.882Z]  INFO: Util: Book with title 'Ikigai' successfully fetched
[2024-12-26T06:20:12.887Z]  INFO: Util: Attempting to update borrow record for user: arthur_morga
[2024-12-26T06:20:12.891Z]  INFO: Util: User arthur_morga successfully updated with borrowed book: 'Ikigai'
[2024-12-26T06:20:12.891Z]  INFO: Util: Attempting to update borrow record for book: 'Ikigai' by user: 'arthur_morga'
[2024-12-26T06:20:12.894Z]  INFO: Util: Book 'Ikigai' has been successfully borrowed by user 'arthur_morga'
[2024-12-26T06:20:12.894Z]  INFO: Util: Successfully added a new record for user: arthur_morga and book: Ikigai
[2024-12-26T06:20:12.894Z]  INFO: Record successfully added
[2024-12-26T06:23:36.341Z]  INFO: Database Connected
[2024-12-26T06:23:36.344Z]  INFO: Server is Initialized
[2024-12-26T06:24:05.746Z]  INFO: Database Connected
[2024-12-26T06:24:05.754Z]  INFO: Server is Initialized
[2024-12-26T06:24:17.133Z]  INFO: Authenticating the User access token
[2024-12-26T06:24:17.134Z]  ERROR: Authentication failed: No access token found or token format is invalid
[2024-12-26T06:24:46.195Z]  INFO: Logging in the user by username: arthur_morga
[2024-12-26T06:24:46.195Z]  INFO: Util: Attempting to fetch user with username: arthur_morga
[2024-12-26T06:24:46.219Z]  INFO: Util: Successfully fetched user with username: arthur_morga
[2024-12-26T06:24:46.479Z]  INFO: Util: Generating tokens for user with username 'arthur_morga'
[2024-12-26T06:24:46.526Z]  INFO: Util: Successfully generated tokens for user with username 'arthur_morga'
[2024-12-26T06:24:46.526Z]  INFO: User with username 'arthur_morga' logged in successfully
[2024-12-26T06:25:48.842Z]  INFO: Authenticating the User access token
[2024-12-26T06:25:48.846Z]  INFO: Successfully authenticated user with username 'arthur_morga'
[2024-12-26T06:26:16.442Z]  INFO: Authenticating the User access token
[2024-12-26T06:26:16.446Z]  INFO: Successfully authenticated user with username 'arthur_morga'
[2024-12-26T06:26:16.447Z]  INFO: Attempting to delete user: arthur_morga
[2024-12-26T06:26:16.447Z]  INFO: Util: Attempting to fetch user with username: arthur_morga
[2024-12-26T06:26:16.453Z]  INFO: Util: Successfully fetched user with username: arthur_morga
[2024-12-26T06:26:16.453Z]  ERROR: Could not delete the user with username 'arthur_morga' because they still have a book with title 'Ikigai'
[2024-12-26T06:26:32.716Z]  INFO: Attempting to delete record for user: arthur_morga and book title: Ikigai
[2024-12-26T06:26:32.723Z]  ERROR: Could not Delete the record because user with username 'arthur_morga' still has book with title 'Ikigai'
[2024-12-26T06:27:00.600Z]  INFO: Attempting to update return record for user: arthur_morga and book title: Ikigai
[2024-12-26T06:27:00.600Z]  INFO: Util: Attempting to find record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:27:00.607Z]  INFO: Util: Successfully retrieved record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:27:00.607Z]  INFO: Util: Attempting to update return record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:27:00.625Z]  INFO: Util: Attempting to update return record for user: arthur_morga
[2024-12-26T06:27:00.632Z]  INFO: Util: User arthur_morga has successfully returned the book
[2024-12-26T06:27:00.632Z]  INFO: Util: Attempting to update return record for book: 'Ikigai' by user: 'arthur_morga'
[2024-12-26T06:27:00.639Z]  INFO: Util: Book 'Ikigai' has been successfully returned by user 'arthur_morga'
[2024-12-26T06:27:00.639Z]  INFO: Util: Successfully updated return record for user: arthur_morga with book title: Ikigai
[2024-12-26T06:27:00.639Z]  INFO: Record updated successfully for user 'arthur_morga' with book title 'Ikigai'
[2024-12-26T06:27:11.750Z]  INFO: Authenticating the User access token
[2024-12-26T06:27:11.752Z]  INFO: Successfully authenticated user with username 'arthur_morga'
[2024-12-26T06:27:11.752Z]  INFO: Attempting to delete user: arthur_morga
[2024-12-26T06:27:11.752Z]  INFO: Util: Attempting to fetch user with username: arthur_morga
[2024-12-26T06:27:11.756Z]  INFO: Util: Successfully fetched user with username: arthur_morga
[2024-12-26T06:27:11.757Z]  INFO: Util: Attempting to delete user: arthur_morga
[2024-12-26T06:27:11.767Z]  INFO: Util: User arthur_morga deleted successfully
[2024-12-26T06:27:11.768Z]  INFO: User with username 'arthur_morga' has been deleted successfully
[2024-12-26T06:27:25.956Z]  INFO: Logging in the user by username: arthur_morgan
[2024-12-26T06:27:25.956Z]  INFO: Util: Attempting to fetch user with username: arthur_morgan
[2024-12-26T06:27:25.961Z]  INFO: Util: Successfully fetched user with username: arthur_morgan
[2024-12-26T06:27:26.217Z]  INFO: Util: Generating tokens for user with username 'arthur_morgan'
[2024-12-26T06:27:26.221Z]  INFO: Util: Successfully generated tokens for user with username 'arthur_morgan'
[2024-12-26T06:27:26.221Z]  INFO: User with username 'arthur_morgan' logged in successfully
[2024-12-26T06:28:43.493Z]  INFO: Attempting to register a new user: arthur_morga
[2024-12-26T06:28:43.508Z]  INFO: Util: Attempting to add user with username: arthur_morga
[2024-12-26T06:28:43.805Z]  INFO: Util: User arthur_morga added successfully
[2024-12-26T06:28:43.805Z]  INFO: Util: Generating tokens for user with username 'arthur_morga'
[2024-12-26T06:28:43.809Z]  INFO: Util: Successfully generated tokens for user with username 'arthur_morga'
[2024-12-26T06:28:43.809Z]  INFO: User arthur_morga added successfully
[2024-12-26T06:29:19.956Z]  INFO: Database Connected
[2024-12-26T06:29:19.965Z]  INFO: Server is Initialized
[2024-12-26T06:29:34.872Z]  INFO: Authenticating the User access token
[2024-12-26T06:29:34.881Z]  INFO: Successfully authenticated user with username 'arthur_morgan'
[2024-12-26T06:29:34.885Z]  INFO: Attempting to delete user: arthur_morgan
[2024-12-26T06:29:34.885Z]  INFO: Util: Attempting to fetch user with username: arthur_morgan
[2024-12-26T06:29:34.927Z]  INFO: Util: Successfully fetched user with username: arthur_morgan
[2024-12-26T06:29:34.928Z]  INFO: Util: Attempting to delete user: arthur_morgan
[2024-12-26T06:29:34.949Z]  INFO: Util: User arthur_morgan deleted successfully
[2024-12-26T06:29:34.950Z]  INFO: User with username 'arthur_morgan' has been deleted successfully
[2024-12-26T06:29:47.832Z]  INFO: Attempting to register a new user: arthur_morga
[2024-12-26T06:29:47.843Z]  ERROR: User with username 'arthur_morga' already exists
[2024-12-26T06:30:14.282Z]  INFO: Attempting to register a new user: arthur_morgan
[2024-12-26T06:30:14.291Z]  INFO: Util: Attempting to add user with username: arthur_morgan
[2024-12-26T06:30:14.575Z]  INFO: Util: User arthur_morgan added successfully
[2024-12-26T06:30:14.575Z]  INFO: Util: Generating tokens for user with username 'arthur_morgan'
[2024-12-26T06:30:14.581Z]  INFO: Util: Successfully generated tokens for user with username 'arthur_morgan'
[2024-12-26T06:30:14.581Z]  INFO: User arthur_morgan added successfully
[2024-12-26T06:30:43.218Z]  INFO: Attempting to subtract a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:43.218Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:30:43.224Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:30:43.225Z]  INFO: Util: Attempting to subtract a copy of the book: The Psychology of Money
[2024-12-26T06:30:43.240Z]  INFO: Util: Book 'The Psychology of Money' has been successfully subtracted
[2024-12-26T06:30:43.240Z]  INFO: Successfully subtracted a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:47.660Z]  INFO: Attempting to subtract a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:47.660Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:30:47.665Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:30:47.666Z]  INFO: Util: Attempting to subtract a copy of the book: The Psychology of Money
[2024-12-26T06:30:47.673Z]  INFO: Util: Book 'The Psychology of Money' has been successfully subtracted
[2024-12-26T06:30:47.673Z]  INFO: Successfully subtracted a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:49.036Z]  INFO: Attempting to subtract a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:49.036Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:30:49.040Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:30:49.040Z]  INFO: Util: Attempting to subtract a copy of the book: The Psychology of Money
[2024-12-26T06:30:49.049Z]  INFO: Util: Book 'The Psychology of Money' has been successfully subtracted
[2024-12-26T06:30:49.049Z]  INFO: Successfully subtracted a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:49.880Z]  INFO: Attempting to subtract a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:49.880Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:30:49.885Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:30:49.885Z]  INFO: Util: Attempting to subtract a copy of the book: The Psychology of Money
[2024-12-26T06:30:49.909Z]  INFO: Util: Book 'The Psychology of Money' has been successfully subtracted
[2024-12-26T06:30:49.909Z]  INFO: Successfully subtracted a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:50.872Z]  INFO: Attempting to subtract a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:50.872Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:30:50.877Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:30:50.877Z]  INFO: Util: Attempting to subtract a copy of the book: The Psychology of Money
[2024-12-26T06:30:50.886Z]  INFO: Util: Book 'The Psychology of Money' has been successfully subtracted
[2024-12-26T06:30:50.886Z]  INFO: Successfully subtracted a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:52.525Z]  INFO: Attempting to subtract a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:52.525Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:30:52.529Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:30:52.529Z]  INFO: Util: Attempting to subtract a copy of the book: The Psychology of Money
[2024-12-26T06:30:52.536Z]  INFO: Util: Book 'The Psychology of Money' has been successfully subtracted
[2024-12-26T06:30:52.537Z]  INFO: Successfully subtracted a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:53.752Z]  INFO: Attempting to subtract a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:53.753Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:30:53.757Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:30:53.757Z]  INFO: Util: Attempting to subtract a copy of the book: The Psychology of Money
[2024-12-26T06:30:53.765Z]  INFO: Util: Book 'The Psychology of Money' has been successfully subtracted
[2024-12-26T06:30:53.765Z]  INFO: Successfully subtracted a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:55.059Z]  INFO: Attempting to subtract a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:55.059Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:30:55.064Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:30:55.065Z]  INFO: Util: Attempting to subtract a copy of the book: The Psychology of Money
[2024-12-26T06:30:55.071Z]  INFO: Util: Book 'The Psychology of Money' has been successfully subtracted
[2024-12-26T06:30:55.071Z]  INFO: Successfully subtracted a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:56.380Z]  INFO: Attempting to subtract a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:30:56.380Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:30:56.384Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:30:56.384Z]  ERROR: No copies available to subtract for book with title 'The Psychology of Money'
[2024-12-26T06:31:02.805Z]  INFO: Attempting to subtract a copy of the book with title: 'The Psychology of Money'
[2024-12-26T06:31:02.806Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:31:02.810Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:31:02.810Z]  ERROR: No copies available to subtract for book with title 'The Psychology of Money'
[2024-12-26T06:31:41.797Z]  INFO: Attempting to add a new record
[2024-12-26T06:31:41.797Z]  INFO: Util: Attempting to fetch user with username: arthur_morgan
[2024-12-26T06:31:41.802Z]  INFO: Util: Successfully fetched user with username: arthur_morgan
[2024-12-26T06:31:41.802Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
[2024-12-26T06:31:41.806Z]  INFO: Util: Book with title 'The Psychology of Money' successfully fetched
[2024-12-26T06:31:41.806Z]  INFO: Util: Attempting to find records for user: arthur_morgan
[2024-12-26T06:31:41.811Z]  INFO: Util: Successfully retrieved records for user: arthur_morgan
[2024-12-26T06:31:41.812Z]  INFO: Util: Attempting to find record for user: arthur_morgan with book title: The Psychology of Money
[2024-12-26T06:31:41.815Z]  INFO: Util: Successfully retrieved record for user: arthur_morgan with book title: The Psychology of Money
[2024-12-26T06:31:41.816Z]  INFO: Util: Attempting to add a new record for user: arthur_morgan and book: The Psychology of Money
[2024-12-26T06:31:41.816Z]  INFO: Util: Attempting to fetch book by title: The Psychology of Money
